"Competencia";"is_total";"UF";"cnae_subclasse";"Saldo_Movimentacao"
"Jan/2015";FALSE;"42 - Santa Catarina";"2451";-70
"Jan/2015";FALSE;"42 - Santa Catarina";"2452";14
"Jan/2015";FALSE;"43 - Rio Grande do Sul";"2451";-52
"Jan/2015";FALSE;"43 - Rio Grande do Sul";"2452";30
"Jan/2015";FALSE;"50 - Mato Grosso do Sul";"2451";11
"Jan/2015";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Jan/2015";FALSE;"51 - Mato Grosso";"2451";5
"Jan/2015";FALSE;"51 - Mato Grosso";"2452";0
"Jan/2015";FALSE;"52 - Goiás";"2451";-4
"Jan/2015";FALSE;"52 - Goiás";"2452";-4
"Dez/2014";FALSE;"11 - Rondônia";"2451";0
"Dez/2014";FALSE;"11 - Rondônia";"2452";5
"Dez/2014";FALSE;"12 - Acre";"2451";-1
"Dez/2014";FALSE;"12 - Acre";"2452";0
"Dez/2014";FALSE;"13 - Amazonas";"2451";8
"Dez/2014";FALSE;"13 - Amazonas";"2452";4
"Dez/2014";FALSE;"15 - Para";"2451";-6
"Dez/2014";FALSE;"15 - Para";"2452";1
"Dez/2014";FALSE;"21 - Maranhão";"2451";-1
"Dez/2014";FALSE;"21 - Maranhão";"2452";0
"Dez/2014";FALSE;"22 - Piaui";"2451";-1
"Dez/2014";FALSE;"22 - Piaui";"2452";0
"Dez/2014";FALSE;"23 - Ceará";"2451";-10
"Dez/2014";FALSE;"23 - Ceará";"2452";4
"Dez/2014";FALSE;"24 - Rio Grande do Norte";"2451";-1
"Dez/2014";FALSE;"24 - Rio Grande do Norte";"2452";0
"Dez/2014";FALSE;"25 - Paraíba";"2451";1
"Dez/2014";FALSE;"25 - Paraíba";"2452";1
"Dez/2014";FALSE;"26 - Pernambuco";"2451";2
"Dez/2014";FALSE;"26 - Pernambuco";"2452";1
"Dez/2014";FALSE;"27 - Alagoas";"2451";-1
"Dez/2014";FALSE;"27 - Alagoas";"2452";0
"Dez/2014";FALSE;"28 - Sergipe";"2451";0
"Dez/2014";FALSE;"28 - Sergipe";"2452";-1
"Dez/2014";FALSE;"29 - Bahia";"2451";1
"Dez/2014";FALSE;"29 - Bahia";"2452";0
"Dez/2014";FALSE;"31 - Minas Gerais";"2451";-163
"Dez/2014";FALSE;"31 - Minas Gerais";"2452";-36
"Dez/2014";FALSE;"32 - Espírito Santo";"2451";1
"Dez/2014";FALSE;"32 - Espírito Santo";"2452";-2
"Dez/2014";FALSE;"33 - Rio de Janeiro";"2451";-6
"Dez/2014";FALSE;"33 - Rio de Janeiro";"2452";-25
"Dez/2014";FALSE;"35 - São Paulo";"2451";-160
"Dez/2014";FALSE;"35 - São Paulo";"2452";-144
"Dez/2014";FALSE;"41 - Paraná";"2451";-18
"Dez/2014";FALSE;"41 - Paraná";"2452";40
"Dez/2014";FALSE;"42 - Santa Catarina";"2451";-316
"Dez/2014";FALSE;"42 - Santa Catarina";"2452";-29
"Dez/2014";FALSE;"43 - Rio Grande do Sul";"2451";-140
"Dez/2014";FALSE;"43 - Rio Grande do Sul";"2452";-34
"Dez/2014";FALSE;"50 - Mato Grosso do Sul";"2451";-10
"Dez/2014";FALSE;"50 - Mato Grosso do Sul";"2452";-1
"Dez/2014";FALSE;"51 - Mato Grosso";"2451";-3
"Dez/2014";FALSE;"51 - Mato Grosso";"2452";-1
"Dez/2014";FALSE;"52 - Goiás";"2451";-6
"Dez/2014";FALSE;"52 - Goiás";"2452";-3
"Nov/2014";FALSE;"11 - Rondônia";"2451";-1
"Nov/2014";FALSE;"11 - Rondônia";"2452";-5
"Nov/2014";FALSE;"13 - Amazonas";"2451";1
"Nov/2014";FALSE;"13 - Amazonas";"2452";-3
"Nov/2014";FALSE;"15 - Para";"2451";18
"Nov/2014";FALSE;"15 - Para";"2452";0
"Nov/2014";FALSE;"21 - Maranhão";"2451";2
"Nov/2014";FALSE;"21 - Maranhão";"2452";-2
"Nov/2014";FALSE;"22 - Piaui";"2451";0
"Nov/2014";FALSE;"22 - Piaui";"2452";0
"Nov/2014";FALSE;"23 - Ceará";"2451";-4
"Nov/2014";FALSE;"23 - Ceará";"2452";10
"Nov/2014";FALSE;"24 - Rio Grande do Norte";"2451";-2
"Nov/2014";FALSE;"24 - Rio Grande do Norte";"2452";1
"Nov/2014";FALSE;"25 - Paraíba";"2451";0
"Nov/2014";FALSE;"25 - Paraíba";"2452";-1
"Nov/2014";FALSE;"26 - Pernambuco";"2451";5
"Nov/2014";FALSE;"26 - Pernambuco";"2452";1
"Nov/2014";FALSE;"27 - Alagoas";"2451";-7
"Nov/2014";FALSE;"27 - Alagoas";"2452";-1
"Nov/2014";FALSE;"28 - Sergipe";"2451";0
"Nov/2014";FALSE;"28 - Sergipe";"2452";-1
"Nov/2014";FALSE;"29 - Bahia";"2451";0
"Nov/2014";FALSE;"29 - Bahia";"2452";1
"Nov/2014";FALSE;"31 - Minas Gerais";"2451";-203
"Nov/2014";FALSE;"31 - Minas Gerais";"2452";4
"Nov/2014";FALSE;"32 - Espírito Santo";"2451";-3
"Nov/2014";FALSE;"32 - Espírito Santo";"2452";0
"Nov/2014";FALSE;"33 - Rio de Janeiro";"2451";-4
"Nov/2014";FALSE;"33 - Rio de Janeiro";"2452";-10
"Nov/2014";FALSE;"35 - São Paulo";"2451";-86
"Nov/2014";FALSE;"35 - São Paulo";"2452";-55
"Nov/2014";FALSE;"41 - Paraná";"2451";-22
"Nov/2014";FALSE;"41 - Paraná";"2452";-30
"Nov/2014";FALSE;"42 - Santa Catarina";"2451";-51
"Nov/2014";FALSE;"42 - Santa Catarina";"2452";-10
"Nov/2014";FALSE;"43 - Rio Grande do Sul";"2451";-201
"Nov/2014";FALSE;"43 - Rio Grande do Sul";"2452";-22
"Nov/2014";FALSE;"50 - Mato Grosso do Sul";"2451";3
"Nov/2014";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Nov/2014";FALSE;"51 - Mato Grosso";"2451";10
"Nov/2014";FALSE;"51 - Mato Grosso";"2452";0
"Nov/2014";FALSE;"52 - Goiás";"2451";-6
"Nov/2014";FALSE;"52 - Goiás";"2452";-5
"Out/2014";FALSE;"11 - Rondônia";"2451";0
"Out/2014";FALSE;"11 - Rondônia";"2452";0
"Out/2014";FALSE;"13 - Amazonas";"2451";14
"Out/2014";FALSE;"13 - Amazonas";"2452";10
"Out/2014";FALSE;"15 - Para";"2451";3
"Out/2014";FALSE;"15 - Para";"2452";0
"Out/2014";FALSE;"21 - Maranhão";"2451";-3
"Out/2014";FALSE;"21 - Maranhão";"2452";-3
"Out/2014";FALSE;"22 - Piaui";"2451";-1
"Out/2014";FALSE;"22 - Piaui";"2452";0
"Out/2014";FALSE;"23 - Ceará";"2451";2
"Out/2014";FALSE;"23 - Ceará";"2452";-7
"Out/2014";FALSE;"25 - Paraíba";"2451";-1
"Out/2014";FALSE;"25 - Paraíba";"2452";1
"Out/2014";FALSE;"26 - Pernambuco";"2451";0
"Out/2014";FALSE;"26 - Pernambuco";"2452";-2
"Out/2014";FALSE;"27 - Alagoas";"2451";-5
"Out/2014";FALSE;"27 - Alagoas";"2452";0
"Out/2014";FALSE;"28 - Sergipe";"2451";0
"Out/2014";FALSE;"28 - Sergipe";"2452";2
"Out/2014";FALSE;"29 - Bahia";"2451";1
"Out/2014";FALSE;"29 - Bahia";"2452";-1
"Out/2014";FALSE;"31 - Minas Gerais";"2451";-74
"Out/2014";FALSE;"31 - Minas Gerais";"2452";-9
"Out/2014";FALSE;"32 - Espírito Santo";"2451";-2
"Out/2014";FALSE;"32 - Espírito Santo";"2452";-1
"Out/2014";FALSE;"33 - Rio de Janeiro";"2451";-16
"Out/2014";FALSE;"33 - Rio de Janeiro";"2452";1
"Out/2014";FALSE;"35 - São Paulo";"2451";-19
"Out/2014";FALSE;"35 - São Paulo";"2452";-31
"Out/2014";FALSE;"41 - Paraná";"2451";-24
"Out/2014";FALSE;"41 - Paraná";"2452";17
"Out/2014";FALSE;"42 - Santa Catarina";"2451";-11
"Out/2014";FALSE;"42 - Santa Catarina";"2452";-4
"Out/2014";FALSE;"43 - Rio Grande do Sul";"2451";-121
"Out/2014";FALSE;"43 - Rio Grande do Sul";"2452";20
"Out/2014";FALSE;"50 - Mato Grosso do Sul";"2451";3
"Out/2014";FALSE;"50 - Mato Grosso do Sul";"2452";-2
"Out/2014";FALSE;"51 - Mato Grosso";"2451";-2
"Out/2014";FALSE;"51 - Mato Grosso";"2452";0
"Out/2014";FALSE;"52 - Goiás";"2451";-2
"Out/2014";FALSE;"52 - Goiás";"2452";-6
"Set/2014";FALSE;"11 - Rondônia";"2451";0
"Set/2014";FALSE;"11 - Rondônia";"2452";1
"Set/2014";FALSE;"13 - Amazonas";"2451";0
"Set/2014";FALSE;"13 - Amazonas";"2452";2
"Set/2014";FALSE;"15 - Para";"2451";0
"Set/2014";FALSE;"15 - Para";"2452";0
"Set/2014";FALSE;"21 - Maranhão";"2451";1
"Set/2014";FALSE;"21 - Maranhão";"2452";1
"Set/2014";FALSE;"22 - Piaui";"2451";2
"Set/2014";FALSE;"22 - Piaui";"2452";0
"Set/2014";FALSE;"23 - Ceará";"2451";4
"Set/2014";FALSE;"23 - Ceará";"2452";2
"Set/2014";FALSE;"25 - Paraíba";"2451";-1
"Set/2014";FALSE;"25 - Paraíba";"2452";-2
"Set/2014";FALSE;"26 - Pernambuco";"2451";0
"Set/2014";FALSE;"26 - Pernambuco";"2452";1
"Set/2014";FALSE;"27 - Alagoas";"2451";-10
"Set/2014";FALSE;"27 - Alagoas";"2452";0
"Set/2014";FALSE;"28 - Sergipe";"2451";0
"Set/2014";FALSE;"28 - Sergipe";"2452";0
"Set/2014";FALSE;"29 - Bahia";"2451";1
"Set/2014";FALSE;"29 - Bahia";"2452";0
"Set/2014";FALSE;"31 - Minas Gerais";"2451";-245
"Set/2014";FALSE;"31 - Minas Gerais";"2452";-80
"Set/2014";FALSE;"32 - Espírito Santo";"2451";8
"Set/2014";FALSE;"32 - Espírito Santo";"2452";-4
"Set/2014";FALSE;"33 - Rio de Janeiro";"2451";-20
"Set/2014";FALSE;"33 - Rio de Janeiro";"2452";10
"Set/2014";FALSE;"35 - São Paulo";"2451";-85
"Set/2014";FALSE;"35 - São Paulo";"2452";-63
"Set/2014";FALSE;"41 - Paraná";"2451";-21
"Set/2014";FALSE;"41 - Paraná";"2452";35
"Set/2014";FALSE;"42 - Santa Catarina";"2451";-116
"Set/2014";FALSE;"42 - Santa Catarina";"2452";2
"Set/2014";FALSE;"43 - Rio Grande do Sul";"2451";-102
"Set/2014";FALSE;"43 - Rio Grande do Sul";"2452";-10
"Set/2014";FALSE;"50 - Mato Grosso do Sul";"2451";-10
"Set/2014";FALSE;"50 - Mato Grosso do Sul";"2452";-8
"Set/2014";FALSE;"51 - Mato Grosso";"2451";1
"Set/2014";FALSE;"51 - Mato Grosso";"2452";0
"Set/2014";FALSE;"52 - Goiás";"2451";-3
"Set/2014";FALSE;"52 - Goiás";"2452";-3
"Ago/2014";FALSE;"11 - Rondônia";"2451";1
"Ago/2014";FALSE;"11 - Rondônia";"2452";-2
"Ago/2014";FALSE;"13 - Amazonas";"2451";0
"Ago/2014";FALSE;"13 - Amazonas";"2452";-12
"Ago/2014";FALSE;"15 - Para";"2451";3
"Ago/2014";FALSE;"15 - Para";"2452";0
"Ago/2014";FALSE;"21 - Maranhão";"2451";0
"Ago/2014";FALSE;"21 - Maranhão";"2452";3
"Ago/2014";FALSE;"22 - Piaui";"2451";0
"Ago/2014";FALSE;"22 - Piaui";"2452";0
"Ago/2014";FALSE;"23 - Ceará";"2451";-7
"Ago/2014";FALSE;"23 - Ceará";"2452";-6
"Ago/2014";FALSE;"25 - Paraíba";"2451";0
"Ago/2014";FALSE;"25 - Paraíba";"2452";-1
"Ago/2014";FALSE;"26 - Pernambuco";"2451";6
"Ago/2014";FALSE;"26 - Pernambuco";"2452";-1
"Ago/2014";FALSE;"28 - Sergipe";"2451";0
"Ago/2014";FALSE;"28 - Sergipe";"2452";0
"Ago/2014";FALSE;"29 - Bahia";"2451";-1
"Ago/2014";FALSE;"29 - Bahia";"2452";-1
"Ago/2014";FALSE;"31 - Minas Gerais";"2451";-107
"Ago/2014";FALSE;"31 - Minas Gerais";"2452";-45
"Ago/2014";FALSE;"32 - Espírito Santo";"2451";4
"Ago/2014";FALSE;"32 - Espírito Santo";"2452";0
"Ago/2014";FALSE;"33 - Rio de Janeiro";"2451";-129
"Ago/2014";FALSE;"33 - Rio de Janeiro";"2452";7
"Ago/2014";FALSE;"35 - São Paulo";"2451";-115
"Ago/2014";FALSE;"35 - São Paulo";"2452";-33
"Ago/2014";FALSE;"41 - Paraná";"2451";-58
"Ago/2014";FALSE;"41 - Paraná";"2452";23
"Ago/2014";FALSE;"42 - Santa Catarina";"2451";-55
"Ago/2014";FALSE;"42 - Santa Catarina";"2452";-3
"Ago/2014";FALSE;"43 - Rio Grande do Sul";"2451";1
"Ago/2014";FALSE;"43 - Rio Grande do Sul";"2452";-11
"Ago/2014";FALSE;"50 - Mato Grosso do Sul";"2451";2
"Ago/2014";FALSE;"50 - Mato Grosso do Sul";"2452";1
"Ago/2014";FALSE;"51 - Mato Grosso";"2451";-3
"Ago/2014";FALSE;"51 - Mato Grosso";"2452";0
"Ago/2014";FALSE;"52 - Goiás";"2451";2
"Ago/2014";FALSE;"52 - Goiás";"2452";-3
"Jul/2014";FALSE;"11 - Rondônia";"2451";-2
"Jul/2014";FALSE;"11 - Rondônia";"2452";1
"Jul/2014";FALSE;"13 - Amazonas";"2451";0
"Jul/2014";FALSE;"13 - Amazonas";"2452";4
"Jul/2014";FALSE;"15 - Para";"2451";11
"Jul/2014";FALSE;"15 - Para";"2452";0
"Jul/2014";FALSE;"21 - Maranhão";"2451";4
"Jul/2014";FALSE;"21 - Maranhão";"2452";-2
"Jul/2014";FALSE;"22 - Piaui";"2451";2
"Jul/2014";FALSE;"22 - Piaui";"2452";0
"Jul/2014";FALSE;"23 - Ceará";"2451";5
"Jul/2014";FALSE;"23 - Ceará";"2452";5
"Jul/2014";FALSE;"24 - Rio Grande do Norte";"2451";-1
"Jul/2014";FALSE;"24 - Rio Grande do Norte";"2452";0
"Jul/2014";FALSE;"25 - Paraíba";"2451";0
"Jul/2014";FALSE;"25 - Paraíba";"2452";0
"Jul/2014";FALSE;"26 - Pernambuco";"2451";18
"Jul/2014";FALSE;"26 - Pernambuco";"2452";0
"Jul/2014";FALSE;"27 - Alagoas";"2451";7
"Jul/2014";FALSE;"27 - Alagoas";"2452";0
"Jul/2014";FALSE;"28 - Sergipe";"2451";0
"Jul/2014";FALSE;"28 - Sergipe";"2452";-1
"Jul/2014";FALSE;"29 - Bahia";"2451";1
"Jul/2014";FALSE;"29 - Bahia";"2452";0
"Jul/2014";FALSE;"31 - Minas Gerais";"2451";-131
"Jul/2014";FALSE;"31 - Minas Gerais";"2452";-119
"Jul/2014";FALSE;"32 - Espírito Santo";"2451";-1
"Jul/2014";FALSE;"32 - Espírito Santo";"2452";-2
"Jul/2014";FALSE;"33 - Rio de Janeiro";"2451";-6
"Jul/2014";FALSE;"33 - Rio de Janeiro";"2452";2
"Jul/2014";FALSE;"35 - São Paulo";"2451";59
"Jul/2014";FALSE;"35 - São Paulo";"2452";-44
"Jul/2014";FALSE;"41 - Paraná";"2451";-36
"Jul/2014";FALSE;"41 - Paraná";"2452";-61
"Jul/2014";FALSE;"42 - Santa Catarina";"2451";-127
"Jul/2014";FALSE;"42 - Santa Catarina";"2452";-6
"Jul/2014";FALSE;"43 - Rio Grande do Sul";"2451";-7
"Jul/2014";FALSE;"43 - Rio Grande do Sul";"2452";1
"Jul/2014";FALSE;"50 - Mato Grosso do Sul";"2451";1
"Jul/2014";FALSE;"50 - Mato Grosso do Sul";"2452";-2
"Jul/2014";FALSE;"51 - Mato Grosso";"2451";0
"Jul/2014";FALSE;"51 - Mato Grosso";"2452";-2
"Jul/2014";FALSE;"52 - Goiás";"2451";-7
"Jul/2014";FALSE;"52 - Goiás";"2452";-8
"Jul/2014";FALSE;"53 - Distrito Federal";"2451";-1
"Jul/2014";FALSE;"53 - Distrito Federal";"2452";-1
"Jun/2014";FALSE;"11 - Rondônia";"2451";2
"Jun/2014";FALSE;"11 - Rondônia";"2452";-2
"Jun/2014";FALSE;"13 - Amazonas";"2451";0
"Jun/2014";FALSE;"13 - Amazonas";"2452";0
"Jun/2014";FALSE;"15 - Para";"2451";-1
"Jun/2014";FALSE;"15 - Para";"2452";0
"Jun/2014";FALSE;"21 - Maranhão";"2451";-5
"Jun/2014";FALSE;"21 - Maranhão";"2452";-1
"Jun/2014";FALSE;"22 - Piaui";"2451";0
"Jun/2014";FALSE;"22 - Piaui";"2452";0
"Jun/2014";FALSE;"23 - Ceará";"2451";11
"Jun/2014";FALSE;"23 - Ceará";"2452";-4
"Jun/2014";FALSE;"24 - Rio Grande do Norte";"2451";-3
"Jun/2014";FALSE;"24 - Rio Grande do Norte";"2452";-1
"Jun/2014";FALSE;"25 - Paraíba";"2451";-6
"Jun/2014";FALSE;"25 - Paraíba";"2452";0
"Jun/2014";FALSE;"26 - Pernambuco";"2451";25
"Jun/2014";FALSE;"26 - Pernambuco";"2452";1
"Jun/2014";FALSE;"27 - Alagoas";"2451";3
"Jun/2014";FALSE;"27 - Alagoas";"2452";0
"Jun/2014";FALSE;"28 - Sergipe";"2451";0
"Jun/2014";FALSE;"28 - Sergipe";"2452";-2
"Jun/2014";FALSE;"29 - Bahia";"2451";-1
"Jun/2014";FALSE;"29 - Bahia";"2452";-1
"Jun/2014";FALSE;"31 - Minas Gerais";"2451";-57
"Jun/2014";FALSE;"31 - Minas Gerais";"2452";-81
"Jun/2014";FALSE;"32 - Espírito Santo";"2451";-4
"Jun/2014";FALSE;"32 - Espírito Santo";"2452";0
"Jun/2014";FALSE;"33 - Rio de Janeiro";"2451";-49
"Jun/2014";FALSE;"33 - Rio de Janeiro";"2452";1
"Jun/2014";FALSE;"35 - São Paulo";"2451";-6
"Jun/2014";FALSE;"35 - São Paulo";"2452";-107
"Jun/2014";FALSE;"41 - Paraná";"2451";-23
"Jun/2014";FALSE;"41 - Paraná";"2452";-40
"Jun/2014";FALSE;"42 - Santa Catarina";"2451";-267
"Jun/2014";FALSE;"42 - Santa Catarina";"2452";4
"Jun/2014";FALSE;"43 - Rio Grande do Sul";"2451";-68
"Jun/2014";FALSE;"43 - Rio Grande do Sul";"2452";-19
"Jun/2014";FALSE;"50 - Mato Grosso do Sul";"2451";1
"Jun/2014";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Jun/2014";FALSE;"51 - Mato Grosso";"2451";2
"Jun/2014";FALSE;"51 - Mato Grosso";"2452";-5
"Jun/2014";FALSE;"52 - Goiás";"2451";3
"Jun/2014";FALSE;"52 - Goiás";"2452";-1
"Mai/2014";FALSE;"11 - Rondônia";"2451";-1
"Mai/2014";FALSE;"11 - Rondônia";"2452";0
"Mai/2014";FALSE;"13 - Amazonas";"2451";0
"Mai/2014";FALSE;"13 - Amazonas";"2452";-13
"Mai/2014";FALSE;"15 - Para";"2451";1
"Mai/2014";FALSE;"15 - Para";"2452";0
"Mai/2014";FALSE;"22 - Piaui";"2451";-2
"Mai/2014";FALSE;"22 - Piaui";"2452";0
"Mai/2014";FALSE;"23 - Ceará";"2451";1
"Mai/2014";FALSE;"23 - Ceará";"2452";-5
"Mai/2014";FALSE;"24 - Rio Grande do Norte";"2451";0
"Mai/2014";FALSE;"24 - Rio Grande do Norte";"2452";0
"Mai/2014";FALSE;"25 - Paraíba";"2451";4
"Mai/2014";FALSE;"25 - Paraíba";"2452";0
"Mai/2014";FALSE;"26 - Pernambuco";"2451";-3
"Mai/2014";FALSE;"26 - Pernambuco";"2452";2
"Mai/2014";FALSE;"27 - Alagoas";"2451";-1
"Mai/2014";FALSE;"27 - Alagoas";"2452";0
"Mai/2014";FALSE;"28 - Sergipe";"2451";0
"Mai/2014";FALSE;"28 - Sergipe";"2452";0
"Mai/2014";FALSE;"29 - Bahia";"2451";-3
"Mai/2014";FALSE;"29 - Bahia";"2452";0
"Mai/2014";FALSE;"31 - Minas Gerais";"2451";45
"Mai/2014";FALSE;"31 - Minas Gerais";"2452";-48
"Mai/2014";FALSE;"32 - Espírito Santo";"2451";-9
"Mai/2014";FALSE;"32 - Espírito Santo";"2452";-5
"Mai/2014";FALSE;"33 - Rio de Janeiro";"2451";-6
"Mai/2014";FALSE;"33 - Rio de Janeiro";"2452";-9
"Mai/2014";FALSE;"35 - São Paulo";"2451";-65
"Mai/2014";FALSE;"35 - São Paulo";"2452";-10
"Mai/2014";FALSE;"41 - Paraná";"2451";-16
"Mai/2014";FALSE;"41 - Paraná";"2452";-308
"Mai/2014";FALSE;"42 - Santa Catarina";"2451";-123
"Mai/2014";FALSE;"42 - Santa Catarina";"2452";-1
"Mai/2014";FALSE;"43 - Rio Grande do Sul";"2451";-92
"Mai/2014";FALSE;"43 - Rio Grande do Sul";"2452";-9
"Mai/2014";FALSE;"50 - Mato Grosso do Sul";"2451";0
"Mai/2014";FALSE;"50 - Mato Grosso do Sul";"2452";-2
"Mai/2014";FALSE;"51 - Mato Grosso";"2451";1
"Mai/2014";FALSE;"51 - Mato Grosso";"2452";-2
"Mai/2014";FALSE;"52 - Goiás";"2451";-5
"Mai/2014";FALSE;"52 - Goiás";"2452";2
"Abr/2014";FALSE;"11 - Rondônia";"2451";-1
"Abr/2014";FALSE;"11 - Rondônia";"2452";4
"Abr/2014";FALSE;"13 - Amazonas";"2451";0
"Abr/2014";FALSE;"13 - Amazonas";"2452";5
"Abr/2014";FALSE;"15 - Para";"2451";2
"Abr/2014";FALSE;"15 - Para";"2452";0
"Abr/2014";FALSE;"21 - Maranhão";"2451";-2
"Abr/2014";FALSE;"21 - Maranhão";"2452";-3
"Abr/2014";FALSE;"22 - Piaui";"2451";-2
"Abr/2014";FALSE;"22 - Piaui";"2452";0
"Abr/2014";FALSE;"23 - Ceará";"2451";19
"Abr/2014";FALSE;"23 - Ceará";"2452";2
"Abr/2014";FALSE;"25 - Paraíba";"2451";-1
"Abr/2014";FALSE;"25 - Paraíba";"2452";0
"Abr/2014";FALSE;"26 - Pernambuco";"2451";19
"Abr/2014";FALSE;"26 - Pernambuco";"2452";0
"Abr/2014";FALSE;"27 - Alagoas";"2451";0
"Abr/2014";FALSE;"27 - Alagoas";"2452";0
"Abr/2014";FALSE;"28 - Sergipe";"2451";0
"Abr/2014";FALSE;"28 - Sergipe";"2452";-1
"Abr/2014";FALSE;"29 - Bahia";"2451";-5
"Abr/2014";FALSE;"29 - Bahia";"2452";0
"Abr/2014";FALSE;"31 - Minas Gerais";"2451";-30
"Abr/2014";FALSE;"31 - Minas Gerais";"2452";-31
"Abr/2014";FALSE;"32 - Espírito Santo";"2451";2
"Abr/2014";FALSE;"32 - Espírito Santo";"2452";6
"Abr/2014";FALSE;"33 - Rio de Janeiro";"2451";-95
"Abr/2014";FALSE;"33 - Rio de Janeiro";"2452";-15
"Abr/2014";FALSE;"35 - São Paulo";"2451";-43
"Abr/2014";FALSE;"35 - São Paulo";"2452";-25
"Abr/2014";FALSE;"41 - Paraná";"2451";-31
"Abr/2014";FALSE;"41 - Paraná";"2452";-80
"Abr/2014";FALSE;"42 - Santa Catarina";"2451";17
"Abr/2014";FALSE;"42 - Santa Catarina";"2452";-9
"Abr/2014";FALSE;"43 - Rio Grande do Sul";"2451";-30
"Abr/2014";FALSE;"43 - Rio Grande do Sul";"2452";14
"Abr/2014";FALSE;"50 - Mato Grosso do Sul";"2451";-6
"Abr/2014";FALSE;"50 - Mato Grosso do Sul";"2452";4
"Abr/2014";FALSE;"51 - Mato Grosso";"2451";0
"Abr/2014";FALSE;"51 - Mato Grosso";"2452";-1
"Abr/2014";FALSE;"52 - Goiás";"2451";1
"Abr/2014";FALSE;"52 - Goiás";"2452";0
"Mar/2014";FALSE;"11 - Rondônia";"2451";-4
"Mar/2014";FALSE;"11 - Rondônia";"2452";4
"Mar/2014";FALSE;"12 - Acre";"2451";1
"Mar/2014";FALSE;"12 - Acre";"2452";0
"Mar/2014";FALSE;"13 - Amazonas";"2451";0
"Mar/2014";FALSE;"13 - Amazonas";"2452";5
"Mar/2014";FALSE;"15 - Para";"2451";-2
"Mar/2014";FALSE;"15 - Para";"2452";0
"Mar/2014";FALSE;"21 - Maranhão";"2451";2
"Mar/2014";FALSE;"21 - Maranhão";"2452";2
"Mar/2014";FALSE;"22 - Piaui";"2451";0
"Mar/2014";FALSE;"22 - Piaui";"2452";0
"Mar/2014";FALSE;"23 - Ceará";"2451";4
"Mar/2014";FALSE;"23 - Ceará";"2452";5
"Mar/2014";FALSE;"25 - Paraíba";"2451";-2
"Mar/2014";FALSE;"25 - Paraíba";"2452";1
"Mar/2014";FALSE;"26 - Pernambuco";"2451";9
"Mar/2014";FALSE;"26 - Pernambuco";"2452";0
"Mar/2014";FALSE;"27 - Alagoas";"2451";-2
"Mar/2014";FALSE;"27 - Alagoas";"2452";0
"Mar/2014";FALSE;"28 - Sergipe";"2451";1
"Mar/2014";FALSE;"28 - Sergipe";"2452";-2
"Mar/2014";FALSE;"29 - Bahia";"2451";-1
"Mar/2014";FALSE;"29 - Bahia";"2452";-1
"Mar/2014";FALSE;"31 - Minas Gerais";"2451";-118
"Mar/2014";FALSE;"31 - Minas Gerais";"2452";-17
"Mar/2014";FALSE;"32 - Espírito Santo";"2451";1
"Mar/2014";FALSE;"32 - Espírito Santo";"2452";-2
"Mar/2014";FALSE;"33 - Rio de Janeiro";"2451";41
"Mar/2014";FALSE;"33 - Rio de Janeiro";"2452";-25
"Mar/2014";FALSE;"35 - São Paulo";"2451";24
"Mar/2014";FALSE;"35 - São Paulo";"2452";-61
"Mar/2014";FALSE;"41 - Paraná";"2451";-29
"Mar/2014";FALSE;"41 - Paraná";"2452";11
"Mar/2014";FALSE;"42 - Santa Catarina";"2451";8
"Mar/2014";FALSE;"42 - Santa Catarina";"2452";4
"Mar/2014";FALSE;"43 - Rio Grande do Sul";"2451";69
"Mar/2014";FALSE;"43 - Rio Grande do Sul";"2452";14
"Mar/2014";FALSE;"50 - Mato Grosso do Sul";"2451";0
"Mar/2014";FALSE;"50 - Mato Grosso do Sul";"2452";-5
"Mar/2014";FALSE;"51 - Mato Grosso";"2451";2
"Mar/2014";FALSE;"51 - Mato Grosso";"2452";0
"Mar/2014";FALSE;"52 - Goiás";"2451";5
"Mar/2014";FALSE;"52 - Goiás";"2452";-2
"Mar/2014";FALSE;"53 - Distrito Federal";"2451";0
"Mar/2014";FALSE;"53 - Distrito Federal";"2452";0
"Fev/2014";FALSE;"11 - Rondônia";"2451";-4
"Fev/2014";FALSE;"11 - Rondônia";"2452";8
"Fev/2014";FALSE;"12 - Acre";"2451";-2
"Fev/2014";FALSE;"12 - Acre";"2452";0
"Fev/2014";FALSE;"13 - Amazonas";"2451";0
"Fev/2014";FALSE;"13 - Amazonas";"2452";9
"Fev/2014";FALSE;"17 - Tocantins";"2451";0
"Fev/2014";FALSE;"17 - Tocantins";"2452";-1
"Fev/2014";FALSE;"21 - Maranhão";"2451";2
"Fev/2014";FALSE;"21 - Maranhão";"2452";0
"Fev/2014";FALSE;"22 - Piaui";"2451";1
"Fev/2014";FALSE;"22 - Piaui";"2452";0
"Fev/2014";FALSE;"23 - Ceará";"2451";14
"Fev/2014";FALSE;"23 - Ceará";"2452";2
"Fev/2014";FALSE;"24 - Rio Grande do Norte";"2451";1
"Fev/2014";FALSE;"24 - Rio Grande do Norte";"2452";0
"Fev/2014";FALSE;"25 - Paraíba";"2451";-2
"Fev/2014";FALSE;"25 - Paraíba";"2452";-1
