"Competencia";"is_total";"Tipo_Movimentacao";"cnae_subclasse";"Quantidade"
"Dez/2020";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";191
"Abr/2023";FALSE;"Desligamento a pedido";"2452";93
"Ago/2020";FALSE;"Desligamento por morte";"2452";2
"Set/2021";FALSE;"Desligamento a pedido";"2452";160
"Fev/2024";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";246
"Out/2023";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";622
"Mai/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";259
"Dez/2020";FALSE;"Desligamento por demissão com justa causa";"2451";28
"Nov/2024";FALSE;"Desligamento por morte";"2452";2
"Abr/2023";FALSE;"Desligamento por morte";"2451";8
"Jul/2023";FALSE;"Desligamento por demissão com justa causa";"2452";2
"Abr/2022";FALSE;"Desligamento por morte";"2452";2
"Nov/2024";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";683
"Jul/2022";FALSE;"Desligamento por demissão com justa causa";"2452";8
"Set/2022";FALSE;"Desligamento a pedido";"2452";130
"Ago/2022";FALSE;"Desligamento a pedido";"2451";668
"Mar/2024";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1
"Fev/2024";FALSE;"Desligamento por demissão com justa causa";"2452";9
"Abr/2022";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";255
"Ago/2023";FALSE;"Desligamento a pedido";"2452";109
"Nov/2025";FALSE;"Desligamento por demissão com justa causa";"2451";51
"Nov/2020";FALSE;"Desligamento por demissão com justa causa";"2451";32
"Mar/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";3
"Jul/2020";FALSE;"Desligamento a pedido";"2452";53
"Jun/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";2
"Dez/2022";FALSE;"Desligamento por demissão com justa causa";"2451";42
"Mai/2022";FALSE;"Desligamento por demissão com justa causa";"2452";8
"Jun/2021";FALSE;"Desligamento por demissão com justa causa";"2452";9
"Mar/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";1
"Out/2025";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";326
"Mar/2020";FALSE;"Desligamento a pedido";"2452";59
"Mar/2022";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";634
"Jun/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";166
"Set/2020";FALSE;"Admissão por primeiro emprego";"2452";37
"Dez/2023";FALSE;"Desligamento por demissão com justa causa";"2451";26
"Out/2025";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1
"Fev/2023";FALSE;"Desligamento por aposentadoria";"2451";1
"Jan/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";1
"Abr/2021";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";2063
"Dez/2024";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";295
"Jan/2022";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";209
"Ago/2024";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";582
"Jul/2024";FALSE;"Desligamento por demissão com justa causa";"2452";2
"Mai/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";566
"Out/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";2
"Nov/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1452
"Set/2024";FALSE;"Desligamento a pedido";"2451";631
"Jan/2024";FALSE;"Desligamento por morte";"2451";4
"Jun/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";284
"Ago/2020";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";356
"Out/2021";FALSE;"Admissão por primeiro emprego";"2451";1
"Mar/2022";FALSE;"Desligamento a pedido";"2452";136
"Abr/2024";FALSE;"Desligamento a pedido";"2452";153
"Mai/2021";FALSE;"Admissão por primeiro emprego";"2452";15
"Mar/2020";FALSE;"Desligamento por morte";"2451";11
"Nov/2025";FALSE;"Desligamento por morte";"2451";8
"Mai/2023";FALSE;"Desligamento por demissão com justa causa";"2451";52
"Mai/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1
"Abr/2022";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1
"Jan/2021";FALSE;"Desligamento por morte";"2451";8
"Mar/2021";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";2443
"Dez/2021";FALSE;"Desligamento a pedido";"2451";418
"Mar/2024";FALSE;"Desligamento por morte";"2451";7
"Fev/2024";FALSE;"Desligamento por demissão com justa causa";"2451";54
"Fev/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";330
"Jul/2021";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";2
"Jul/2020";FALSE;"Desligamento por demissão com justa causa";"2451";10
"Fev/2023";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";1
"Fev/2021";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";650
"Mai/2025";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";665
"Abr/2022";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";700
"Nov/2020";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";8
"Mai/2023";FALSE;"Desligamento por morte";"2452";1
"Dez/2022";FALSE;"Desligamento por morte";"2452";2
"Set/2021";FALSE;"Desligamento por demissão com justa causa";"2451";71
"Ago/2021";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";4
"Jan/2021";FALSE;"Desligamento a pedido";"2452";153
"Jun/2020";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";354
"Dez/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";468
"Mai/2023";FALSE;"Desligamento por morte";"2451";5
"Nov/2020";FALSE;"Admissão por primeiro emprego";"2452";18
"Abr/2023";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";2
"Jan/2020";FALSE;"Desligamento por morte";"2451";4
"Jul/2020";FALSE;"Admissão por primeiro emprego";"2452";19
"Fev/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";550
"Fev/2021";FALSE;"Admissão por primeiro emprego";"2452";24
"Jul/2022";FALSE;"Desligamento por demissão com justa causa";"2451";51
"Ago/2021";FALSE;"Desligamento a pedido";"2451";614
"Nov/2021";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";1
"Jun/2023";FALSE;"Desligamento a pedido";"2452";74
"Mar/2020";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";2
"Abr/2025";FALSE;"Desligamento por morte";"2452";1
"Jan/2025";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";235
"Ago/2022";FALSE;"Desligamento por demissão com justa causa";"2451";72
"Set/2020";FALSE;"Desligamento por morte";"2451";10
"Mai/2024";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";608
"Set/2023";FALSE;"Desligamento a pedido";"2451";528
"Jan/2022";FALSE;"Desligamento por demissão com justa causa";"2451";52
"Out/2020";FALSE;"Admissão por primeiro emprego";"2451";76
"Ago/2022";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";1
"Mar/2022";FALSE;"Desligamento por morte";"2452";3
"Jan/2020";FALSE;"Desligamento por morte";"2452";5
"Set/2024";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";2
"Jun/2020";FALSE;"Desligamento por morte";"2452";3
"Nov/2024";FALSE;"Desligamento por morte";"2451";5
"Fev/2024";FALSE;"Desligamento a pedido";"2451";578
"Jan/2025";FALSE;"Desligamento por demissão com justa causa";"2451";42
"Fev/2023";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";700
"Jul/2023";FALSE;"Desligamento por morte";"2451";8
"Mar/2025";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";274
"Dez/2023";FALSE;"Desligamento por demissão com justa causa";"2452";3
"Set/2024";FALSE;"Desligamento a pedido";"2452";175
"Jul/2025";FALSE;"Desligamento por demissão com justa causa";"2452";14
"Mai/2025";FALSE;"Desligamento por demissão com justa causa";"2452";15
"Jan/2020";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";385
"Jan/2020";FALSE;"Desligamento a pedido";"2451";237
"Out/2020";FALSE;"Admissão por primeiro emprego";"2452";22
"Set/2025";FALSE;"Desligamento por demissão com justa causa";"2452";10
"Jul/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";513
"Mar/2024";FALSE;"Desligamento a pedido";"2451";646
"Out/2024";FALSE;"Desligamento por demissão com justa causa";"2452";10
"Nov/2022";FALSE;"Desligamento a pedido";"2452";88
"Jul/2021";FALSE;"Desligamento por morte";"2452";3
"Set/2023";FALSE;"Desligamento por demissão com justa causa";"2451";45
"Jan/2020";FALSE;"Admissão por primeiro emprego";"2452";19
"Jun/2025";FALSE;"Desligamento por demissão com justa causa";"2452";8
"Mar/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";5
"Ago/2024";FALSE;"Desligamento por morte";"2452";3
"Ago/2023";FALSE;"Desligamento por morte";"2451";5
"Mai/2025";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1
"Dez/2022";FALSE;"Desligamento a pedido";"2452";69
"Nov/2020";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";169
"Out/2021";FALSE;"Desligamento a pedido";"2452";127
"Fev/2022";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";806
"Jan/2022";FALSE;"Desligamento a pedido";"2451";560
"Nov/2021";FALSE;"Desligamento a pedido";"2451";548
"Nov/2024";FALSE;"Desligamento por demissão com justa causa";"2452";12
"Jun/2024";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";530
"Abr/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1
"Out/2020";FALSE;"Desligamento a pedido";"2451";443
"Ago/2022";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";3
"Fev/2022";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1
"Fev/2022";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";330
"Set/2023";FALSE;"Desligamento a pedido";"2452";102
"Out/2021";FALSE;"Desligamento por morte";"2452";2
"Dez/2023";FALSE;"Desligamento por morte";"2451";6
"Jan/2021";FALSE;"Desligamento por demissão com justa causa";"2451";46
"Jan/2020";FALSE;"Desligamento por demissão com justa causa";"2452";5
"Fev/2020";FALSE;"Desligamento por demissão com justa causa";"2451";34
"Abr/2022";FALSE;"Desligamento por demissão com justa causa";"2452";8
"Out/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";599
"Jul/2020";FALSE;"Desligamento a pedido";"2451";176
"Nov/2023";FALSE;"Desligamento por aposentadoria";"2452";1
"Set/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";1
"Fev/2021";FALSE;"Desligamento a pedido";"2452";132
"Set/2022";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";609
"Mai/2020";FALSE;"Admissão por primeiro emprego";"2451";22
"Mar/2024";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";489
"Jun/2025";FALSE;"Desligamento por demissão com justa causa";"2451";60
"Fev/2024";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";729
"Mai/2021";FALSE;"Desligamento por morte";"2451";11
"Mai/2023";FALSE;"Desligamento por demissão com justa causa";"2452";5
"Jun/2024";FALSE;"Desligamento por morte";"2451";8
"Out/2020";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";1
"Jun/2024";FALSE;"Desligamento a pedido";"2451";531
"Jan/2024";FALSE;"Desligamento por demissão com justa causa";"2451";29
"Abr/2021";FALSE;"Admissão por primeiro emprego";"2452";28
"Mar/2023";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";278
"Ago/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";393
"Abr/2020";FALSE;"Admissão por primeiro emprego";"2451";8
"Jun/2020";FALSE;"Desligamento por demissão com justa causa";"2451";9
"Nov/2023";FALSE;"Desligamento por morte";"2452";3
"Jun/2025";FALSE;"Desligamento a pedido";"2451";516
"Dez/2024";FALSE;"Desligamento por morte";"2452";1
"Abr/2020";FALSE;"Desligamento por morte";"2452";1
"Mar/2022";FALSE;"Desligamento a pedido";"2451";709
"Ago/2025";FALSE;"Desligamento a pedido";"2451";584
"Set/2025";FALSE;"Desligamento por demissão com justa causa";"2451";66
"Set/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";1
"Mar/2023";FALSE;"Desligamento por morte";"2451";1
"Mai/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1
"Set/2022";FALSE;"Desligamento por demissão com justa causa";"2451";54
"Jul/2025";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";871
"Abr/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";3
"Mai/2024";FALSE;"Desligamento por demissão com justa causa";"2451";50
"Mai/2024";FALSE;"Desligamento por demissão com justa causa";"2452";11
"Out/2023";FALSE;"Desligamento por morte";"2451";13
"Jan/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";448
"Nov/2023";FALSE;"Desligamento por demissão com justa causa";"2452";6
"Jan/2020";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1
"Nov/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1
"Dez/2022";FALSE;"Desligamento a pedido";"2451";348
"Nov/2024";FALSE;"Desligamento a pedido";"2451";542
"Mar/2021";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";594
"Mai/2020";FALSE;"Desligamento por demissão com justa causa";"2451";10
"Nov/2021";FALSE;"Desligamento por demissão com justa causa";"2452";5
"Out/2023";FALSE;"Desligamento por demissão com justa causa";"2451";39
"Dez/2023";FALSE;"Desligamento a pedido";"2452";76
"Mai/2021";FALSE;"Desligamento por demissão com justa causa";"2451";46
"Mar/2025";FALSE;"Desligamento a pedido";"2451";777
"Jun/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1
"Out/2022";FALSE;"Desligamento por demissão com justa causa";"2451";47
"Jun/2022";FALSE;"Desligamento a pedido";"2451";545
"Jul/2020";FALSE;"Desligamento por demissão com justa causa";"2452";4
"Mai/2023";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";249
"Jan/2023";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";470
"Mai/2020";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";248
"Set/2021";FALSE;"Desligamento por morte";"2451";7
"Out/2022";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";3
"Ago/2023";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";705
"Mai/2022";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";238
"Nov/2023";FALSE;"Desligamento por demissão com justa causa";"2451";39
"Mai/2021";FALSE;"Desligamento a pedido";"2452";138
"Nov/2020";FALSE;"Desligamento por demissão com justa causa";"2452";2
"Jul/2021";FALSE;"Desligamento por morte";"2451";15
"Set/2024";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";211
"Out/2021";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";557
"Ago/2020";FALSE;"Desligamento por demissão com justa causa";"2451";28
"Jun/2022";FALSE;"Desligamento por demissão com justa causa";"2451";60
"Ago/2023";FALSE;"Desligamento por demissão com justa causa";"2451";47
"Nov/2023";FALSE;"Desligamento por morte";"2451";7
"Fev/2020";FALSE;"Desligamento por demissão com justa causa";"2452";12
