"Fluxo";"Ano";"Pais";"UF_Produto";"Valor_US_FOB";"Quilograma_Liquido";"cnae_subclasse"
"Importação";2026;"Alemanha";"Santa Catarina";291502;14683;"2452"
"Importação";2026;"Polônia";"São Paulo";279697;9819;"2452"
"Importação";2026;"México";"Rio de Janeiro";279172;1361;"2452"
"Importação";2026;"Bélgica";"São Paulo";278165;8298;"2452"
"Importação";2026;"Alemanha";"Minas Gerais";270207;3481;"2452"
"Importação";2026;"Itália";"Minas Gerais";263912;12392;"2452"
"Importação";2026;"Países Baixos (Holanda)";"São Paulo";263391;2666;"2452"
"Importação";2026;"Estônia";"São Paulo";242763;4275;"2452"
"Importação";2026;"Itália";"Santa Catarina";235819;5278;"2452"
"Importação";2026;"Itália";"Paraná";232995;17329;"2452"
"Importação";2026;"Alemanha";"Paraná";206700;10051;"2452"
"Importação";2026;"Austrália";"Maranhão";198553;4206;"2452"
"Importação";2026;"Estados Unidos";"Sergipe";194356;6;"2452"
"Importação";2026;"Suécia";"Paraná";189001;19928;"2452"
"Importação";2026;"França";"Santa Catarina";184147;2036;"2452"
"Importação";2026;"Taiwan (Formosa)";"São Paulo";178809;5693;"2452"
"Importação";2026;"China";"Ceará";175590;51851;"2452"
"Importação";2026;"China";"Pernambuco";174479;57086;"2452"
"Importação";2026;"Estados Unidos";"Rio Grande do Sul";171628;1527;"2452"
"Importação";2026;"China";"Alagoas";170342;44028;"2452"
"Importação";2026;"Coreia do Sul";"Amazonas";163093;12968;"2452"
"Importação";2026;"Paraguai";"Paraná";159900;21359;"2452"
"Importação";2026;"Argentina";"Pernambuco";159771;70657;"2452"
"Importação";2026;"Romênia";"São Paulo";158037;1350;"2452"
"Importação";2026;"Índia";"Minas Gerais";152604;15998;"2452"
"Importação";2026;"Sérvia";"São Paulo";149630;21760;"2452"
"Importação";2026;"China";"Mato Grosso do Sul";148674;32746;"2452"
"Importação";2026;"Estados Unidos";"Paraná";148137;6544;"2452"
"Importação";2026;"Austrália";"São Paulo";136060;1514;"2452"
"Importação";2026;"Canadá";"Minas Gerais";131253;60;"2452"
"Importação";2026;"Canadá";"Rio de Janeiro";129363;4440;"2452"
"Importação";2026;"Finlândia";"Rio de Janeiro";128117;3388;"2452"
"Importação";2026;"Espanha";"Paraná";123104;9769;"2452"
"Importação";2026;"Irlanda";"São Paulo";122686;22;"2452"
"Importação";2026;"Itália";"Bahia";118504;2202;"2452"
"Importação";2026;"Eslovênia";"Distrito Federal";117868;873;"2452"
"Importação";2026;"França";"Paraná";116243;6618;"2452"
"Importação";2026;"Coreia do Sul";"Pernambuco";112455;11508;"2452"
"Importação";2026;"Reino Unido";"Santa Catarina";110111;5139;"2452"
"Importação";2026;"Singapura";"Rio de Janeiro";105293;313;"2452"
"Importação";2026;"Espanha";"Santa Catarina";100549;3358;"2452"
"Importação";2026;"Coreia do Sul";"Minas Gerais";99372;7246;"2452"
"Importação";2026;"Estados Unidos";"Goiás";99117;297;"2452"
"Importação";2026;"Suíça";"Paraíba";94393;2679;"2452"
"Importação";2026;"Malásia";"São Paulo";89385;778;"2452"
"Importação";2026;"Alemanha";"Amazonas";83956;552;"2452"
"Importação";2026;"China";"Goiás";82732;6738;"2452"
"Importação";2026;"Taiwan (Formosa)";"Paraná";81634;1989;"2452"
"Importação";2026;"Malásia";"Rio de Janeiro";80908;762;"2452"
"Importação";2026;"Alemanha";"Goiás";78024;484;"2452"
"Importação";2026;"Áustria";"Paraná";75953;2460;"2452"
"Importação";2026;"Países Baixos (Holanda)";"Rio de Janeiro";75713;1665;"2452"
"Importação";2026;"Eslováquia";"Santa Catarina";75419;1560;"2452"
"Importação";2026;"Espanha";"Rio Grande do Sul";73357;3435;"2452"
"Importação";2026;"Eslovênia";"São Paulo";73205;599;"2452"
"Importação";2026;"Indonésia";"Rio de Janeiro";72755;7;"2452"
"Importação";2026;"Dinamarca";"Bahia";70671;286;"2452"
"Importação";2026;"Países Baixos (Holanda)";"Minas Gerais";70588;420;"2452"
"Importação";2026;"Emirados Árabes Unidos";"Rio de Janeiro";66545;48;"2452"
"Importação";2026;"Turquia";"Paraná";66307;5658;"2452"
"Importação";2026;"Marrocos";"São Paulo";62793;907;"2452"
"Importação";2026;"Taiwan (Formosa)";"Amazonas";62546;807;"2452"
"Importação";2026;"Coreia do Sul";"Rio de Janeiro";61674;2915;"2452"
"Importação";2026;"Índia";"Santa Catarina";61516;11017;"2452"
"Importação";2026;"Itália";"Rio Grande do Sul";61077;1680;"2452"
"Importação";2026;"Filipinas";"Minas Gerais";56584;45;"2452"
"Importação";2026;"Singapura";"Amazonas";53941;8684;"2452"
"Importação";2026;"Turquia";"Santa Catarina";53937;2514;"2452"
"Importação";2026;"Suíça";"Rio de Janeiro";53024;112;"2452"
"Importação";2026;"Suíça";"Santa Catarina";51593;577;"2452"
"Importação";2026;"Paraguai";"Santa Catarina";51076;6089;"2452"
"Importação";2026;"Índia";"Amazonas";49831;2994;"2452"
"Importação";2026;"Hong Kong";"Santa Catarina";49706;9749;"2452"
"Importação";2026;"Japão";"Minas Gerais";42485;4469;"2452"
"Importação";2026;"Estados Unidos";"Bahia";41577;36;"2452"
"Importação";2026;"Japão";"Santa Catarina";40690;175;"2452"
"Importação";2026;"Polônia";"Santa Catarina";40380;4065;"2452"
"Importação";2026;"Tcheca, República";"Pernambuco";39962;3059;"2452"
"Importação";2026;"Estados Unidos";"Maranhão";39925;336;"2452"
"Importação";2026;"Polônia";"Rio de Janeiro";39718;218;"2452"
"Importação";2026;"Rússia";"Minas Gerais";39696;1263;"2452"
"Importação";2026;"Tailândia";"Amazonas";38999;812;"2452"
"Importação";2026;"Áustria";"Santa Catarina";36159;544;"2452"
"Importação";2026;"Tailândia";"Santa Catarina";35467;159;"2452"
"Importação";2026;"Brasil";"São Paulo";35412;16;"2452"
"Importação";2026;"Israel";"Distrito Federal";34223;56;"2452"
"Importação";2026;"Canadá";"Santa Catarina";33557;1198;"2452"
"Importação";2026;"Tailândia";"Minas Gerais";32455;662;"2452"
"Importação";2026;"Taiwan (Formosa)";"Minas Gerais";31658;361;"2452"
"Importação";2026;"Hungria";"Rio de Janeiro";31363;28;"2452"
"Importação";2026;"Turquia";"Minas Gerais";29013;4;"2452"
"Importação";2026;"Alemanha";"Roraima";28960;10;"2452"
"Importação";2026;"Vietnã";"Espírito Santo";28801;289;"2452"
"Importação";2026;"Suécia";"Roraima";27927;17;"2452"
"Importação";2026;"França";"Espírito Santo";27843;114;"2452"
"Importação";2026;"Indonésia";"São Paulo";27757;47;"2452"
"Importação";2026;"Portugal";"São Paulo";27727;507;"2452"
"Importação";2026;"Polônia";"Paraná";27709;2786;"2452"
"Importação";2026;"Espanha";"Bahia";27238;1319;"2452"
"Importação";2026;"Romênia";"Minas Gerais";27057;5;"2452"
"Importação";2026;"Índia";"Paraná";26530;183;"2452"
"Importação";2026;"Países Baixos (Holanda)";"Santa Catarina";26096;161;"2452"
"Importação";2026;"Letônia";"São Paulo";25365;30;"2452"
"Importação";2026;"Reino Unido";"Minas Gerais";22288;11;"2452"
"Importação";2026;"Argentina";"Rio de Janeiro";21320;1323;"2452"
"Importação";2026;"Coreia do Sul";"Rio Grande do Sul";21011;167;"2452"
"Importação";2026;"Canadá";"Amazonas";20951;799;"2452"
"Importação";2026;"Suécia";"Santa Catarina";20860;131;"2452"
"Importação";2026;"China";"Paraíba";20756;3900;"2452"
"Importação";2026;"Nova Zelândia";"São Paulo";19816;512;"2452"
"Importação";2026;"Noruega";"São Paulo";19813;576;"2452"
"Importação";2026;"Israel";"Rio Grande do Sul";19658;0;"2452"
"Importação";2026;"Áustria";"Amazonas";19140;146;"2452"
"Importação";2026;"Hungria";"Minas Gerais";18806;170;"2452"
"Importação";2026;"Canadá";"Distrito Federal";18265;160;"2452"
"Importação";2026;"Noruega";"Espírito Santo";18048;208;"2452"
"Importação";2026;"Taiwan (Formosa)";"Espírito Santo";17673;610;"2452"
"Importação";2026;"Dinamarca";"São Paulo";17425;336;"2452"
"Importação";2026;"Sérvia";"Rio de Janeiro";16716;70;"2452"
"Importação";2026;"Canadá";"Goiás";16581;2;"2452"
"Importação";2026;"China";"Distrito Federal";16164;249;"2452"
"Importação";2026;"Hong Kong";"Alagoas";16123;8401;"2452"
"Importação";2026;"Alemanha";"Bahia";15985;106;"2452"
"Importação";2026;"Estados Unidos";"Mato Grosso";15660;56;"2452"
"Importação";2026;"Itália";"Roraima";15659;9;"2452"
"Importação";2026;"Suíça";"Paraná";14904;136;"2452"
"Importação";2026;"Hong Kong";"São Paulo";14759;909;"2452"
"Importação";2026;"Nova Zelândia";"Goiás";14344;355;"2452"
"Importação";2026;"Polônia";"Minas Gerais";14188;5;"2452"
"Importação";2026;"China";"Piauí";13476;1152;"2452"
"Importação";2026;"Marrocos";"Rio de Janeiro";13140;7;"2452"
"Importação";2026;"Países Baixos (Holanda)";"Paraná";12931;160;"2452"
"Importação";2026;"Vietnã";"Santa Catarina";12799;547;"2452"
"Importação";2026;"Espanha";"Rio Grande do Norte";12748;229;"2452"
"Importação";2026;"Estados Unidos";"Pará";12732;104;"2452"
"Importação";2026;"China";"Pará";12368;1035;"2452"
"Importação";2026;"Tunísia";"Rio de Janeiro";11965;2;"2452"
"Importação";2026;"Bélgica";"Minas Gerais";11559;30;"2452"
"Importação";2026;"Romênia";"Rio de Janeiro";11421;699;"2452"
"Importação";2026;"Suíça";"Bahia";11239;23;"2452"
"Importação";2026;"México";"Minas Gerais";11160;94;"2452"
"Importação";2026;"Tcheca, República";"Amazonas";11130;769;"2452"
"Importação";2026;"Argentina";"Rio Grande do Sul";10413;122;"2452"
"Importação";2026;"Itália";"Espírito Santo";10383;40;"2452"
"Importação";2026;"Israel";"São Paulo";10380;121;"2452"
"Importação";2026;"Espanha";"Ceará";10311;843;"2452"
"Importação";2026;"Singapura";"São Paulo";9768;141;"2452"
"Importação";2026;"Coreia do Sul";"Paraná";9332;455;"2452"
"Importação";2026;"Finlândia";"São Paulo";8481;33;"2452"
"Importação";2026;"Portugal";"Santa Catarina";8469;274;"2452"
"Importação";2026;"Suécia";"Rio de Janeiro";8206;112;"2452"
"Importação";2026;"Estados Unidos";"Pernambuco";8158;132;"2452"
"Importação";2026;"Austrália";"Minas Gerais";8137;3;"2452"
"Importação";2026;"Itália";"Amazonas";8135;54;"2452"
"Importação";2026;"Camboja";"Bahia";8000;24;"2452"
"Importação";2026;"Suíça";"Minas Gerais";7778;17;"2452"
"Importação";2026;"Tcheca, República";"Rio Grande do Sul";7603;150;"2452"
"Importação";2026;"Turquia";"Rio Grande do Sul";7110;14;"2452"
"Importação";2026;"China";"Roraima";6754;1690;"2452"
"Importação";2026;"Hong Kong";"Paraná";6576;422;"2452"
"Importação";2026;"Malásia";"Paraná";6572;386;"2452"
"Importação";2026;"Alemanha";"Pernambuco";6493;17;"2452"
"Importação";2026;"México";"Santa Catarina";6379;352;"2452"
"Importação";2026;"Noruega";"Alagoas";6042;172;"2452"
"Importação";2026;"Reino Unido";"Rio Grande do Sul";6031;41;"2452"
"Importação";2026;"Áustria";"Rio de Janeiro";5996;33;"2452"
"Importação";2026;"Chile";"São Paulo";5682;224;"2452"
"Importação";2026;"Espanha";"Minas Gerais";5581;568;"2452"
"Importação";2026;"Suécia";"Amazonas";5557;9;"2452"
"Importação";2026;"França";"Tocantins";5505;63;"2452"
"Importação";2026;"Sri Lanka";"São Paulo";5499;1;"2452"
"Importação";2026;"Itália";"Distrito Federal";5315;63;"2452"
"Importação";2026;"Dinamarca";"Espírito Santo";5272;39;"2452"
"Importação";2026;"Argentina";"Minas Gerais";5214;440;"2452"
"Importação";2026;"Alemanha";"Espírito Santo";4999;32;"2452"
"Importação";2026;"Dinamarca";"Rio Grande do Norte";4801;116;"2452"
"Importação";2026;"Eslováquia";"São Paulo";4790;147;"2452"
"Importação";2026;"Dinamarca";"Santa Catarina";4730;134;"2452"
"Importação";2026;"Taiwan (Formosa)";"Rio Grande do Sul";4663;490;"2452"
"Importação";2026;"Hong Kong";"Amazonas";4336;315;"2452"
"Importação";2026;"Colômbia";"São Paulo";4297;106;"2452"
"Importação";2026;"Espanha";"Rio de Janeiro";4236;15;"2452"
"Importação";2026;"México";"Rio Grande do Sul";4148;3;"2452"
"Importação";2026;"Polônia";"Espírito Santo";3932;111;"2452"
"Importação";2026;"Estados Unidos";"Alagoas";3830;83;"2452"
"Importação";2026;"Índia";"Rondônia";3827;362;"2452"
"Importação";2026;"China";"Tocantins";3612;397;"2452"
"Importação";2026;"Irlanda";"Paraná";3569;142;"2452"
"Importação";2026;"Itália";"Goiás";3457;218;"2452"
"Importação";2026;"Paraguai";"São Paulo";3424;531;"2452"
"Importação";2026;"Curaçao";"Rio de Janeiro";3238;9;"2452"
"Importação";2026;"Malásia";"Espírito Santo";3166;75;"2452"
"Importação";2026;"França";"Distrito Federal";3008;3;"2452"
"Importação";2026;"Portugal";"Espírito Santo";2942;41;"2452"
"Importação";2026;"França";"Pernambuco";2895;0;"2452"
"Importação";2026;"Hong Kong";"Rondônia";2801;613;"2452"
"Importação";2026;"Singapura";"Bahia";2654;13;"2452"
"Importação";2026;"Reino Unido";"Rondônia";2594;43;"2452"
"Importação";2026;"Tunísia";"Paraná";2589;24;"2452"
"Importação";2026;"Itália";"Ceará";2589;16;"2452"
"Importação";2026;"Costa Rica";"Rio de Janeiro";2560;0;"2452"
"Importação";2026;"Romênia";"Amazonas";2403;1;"2452"
"Importação";2026;"Irlanda";"Minas Gerais";2356;2;"2452"
"Importação";2026;"Hong Kong";"Distrito Federal";2350;73;"2452"
"Importação";2026;"Luxemburgo";"São Paulo";2313;23;"2452"
"Importação";2026;"México";"Espírito Santo";2249;120;"2452"
"Importação";2026;"Estados Unidos";"Roraima";2126;1;"2452"
"Importação";2026;"Dinamarca";"Rio Grande do Sul";2125;63;"2452"
"Importação";2026;"Noruega";"Santa Catarina";2116;6;"2452"
"Importação";2026;"Dinamarca";"Paraná";2098;9;"2452"
"Importação";2026;"Japão";"Goiás";2096;13;"2452"
"Importação";2026;"Suécia";"Pernambuco";2080;3;"2452"
"Importação";2026;"Bélgica";"Amazonas";2072;0;"2452"
"Importação";2026;"Bulgária";"São Paulo";2051;9;"2452"
"Importação";2026;"Polônia";"Rio Grande do Sul";1889;3;"2452"
"Importação";2026;"Canadá";"Rio Grande do Sul";1887;0;"2452"
"Importação";2026;"Paquistão";"São Paulo";1863;589;"2452"
"Importação";2026;"Portugal";"Minas Gerais";1814;94;"2452"
"Importação";2026;"Estados Unidos";"Mato Grosso do Sul";1692;14;"2452"
"Importação";2026;"Estados Unidos";"Rondônia";1628;9;"2452"
"Importação";2026;"Estados Unidos";"Espírito Santo";1583;15;"2452"
"Importação";2026;"Tunísia";"São Paulo";1580;5;"2452"
"Importação";2026;"Japão";"Bahia";1576;11;"2452"
"Importação";2026;"Países Baixos (Holanda)";"Rio Grande do Sul";1569;38;"2452"
"Importação";2026;"Malásia";"Rio Grande do Sul";1505;6;"2452"
"Importação";2026;"Áustria";"Minas Gerais";1444;7;"2452"
"Importação";2026;"Lituânia";"São Paulo";1392;8;"2452"
"Importação";2026;"Reino Unido";"Amazonas";1387;5;"2452"
"Importação";2026;"Indonésia";"Minas Gerais";1361;0;"2452"
"Importação";2026;"Finlândia";"Minas Gerais";1343;1;"2452"
"Importação";2026;"Suazilândia";"São Paulo";1312;0;"2452"
"Importação";2026;"Espanha";"Distrito Federal";1312;0;"2452"
"Importação";2026;"Filipinas";"São Paulo";1283;1;"2452"
"Importação";2026;"Reino Unido";"Mato Grosso do Sul";1251;1;"2452"
"Importação";2026;"Alemanha";"Ceará";1176;6;"2452"
"Importação";2026;"Alemanha";"Rio Grande do Norte";1162;13;"2452"
"Importação";2026;"Coreia do Sul";"Santa Catarina";1070;65;"2452"
"Importação";2026;"Tcheca, República";"Santa Catarina";1067;33;"2452"
"Importação";2026;"Itália";"Pará";1024;0;"2452"
"Importação";2026;"Polônia";"Bahia";1023;62;"2452"
"Importação";2026;"Peru";"Minas Gerais";980;2;"2452"
"Importação";2026;"França";"Rio Grande do Sul";978;1;"2452"
"Importação";2026;"Tailândia";"Paraná";965;5;"2452"
"Importação";2026;"Países Baixos (Holanda)";"Rondônia";952;101;"2452"
"Importação";2026;"Itália";"Rio Grande do Norte";951;12;"2452"
"Importação";2026;"Dinamarca";"Rondônia";920;0;"2452"
"Importação";2026;"Argentina";"Paraná";896;65;"2452"
"Importação";2026;"Canadá";"Pará";880;0;"2452"
"Importação";2026;"França";"Bahia";844;2;"2452"
"Importação";2026;"Bulgária";"Pernambuco";843;0;"2452"
"Importação";2026;"Irã";"São Paulo";815;2;"2452"
"Importação";2026;"Coreia do Sul";"Ceará";797;20;"2452"
"Importação";2026;"Bélgica";"Paraná";791;3;"2452"
"Importação";2026;"Suécia";"Minas Gerais";788;5;"2452"
"Importação";2026;"Colômbia";"Santa Catarina";784;25;"2452"
"Importação";2026;"Finlândia";"Alagoas";767;1;"2452"
"Importação";2026;"Tailândia";"Rio de Janeiro";750;0;"2452"
"Importação";2026;"México";"Paraná";727;6;"2452"
"Importação";2026;"Suíça";"Rio Grande do Sul";697;8;"2452"
"Importação";2026;"Estados Unidos";"Ceará";688;2;"2452"
"Importação";2026;"Indonésia";"Santa Catarina";666;5;"2452"
"Importação";2026;"Bélgica";"Santa Catarina";640;9;"2452"
"Importação";2026;"Hong Kong";"Rio Grande do Sul";636;1;"2452"
"Importação";2026;"Hong Kong";"Ceará";611;249;"2452"
"Importação";2026;"Eslovênia";"Rio Grande do Sul";585;25;"2452"
"Importação";2026;"Canadá";"Paraná";578;12;"2452"
"Importação";2026;"Hungria";"Rio Grande do Sul";547;3;"2452"
"Importação";2026;"Reino Unido";"Espírito Santo";525;7;"2452"
"Importação";2026;"Estados Unidos";"Distrito Federal";481;1;"2452"
"Importação";2026;"Vietnã";"São Paulo";477;3;"2452"
"Importação";2026;"Reino Unido";"Rio Grande do Norte";467;9;"2452"
"Importação";2026;"Itália";"Mato Grosso do Sul";454;36;"2452"
"Importação";2026;"Brasil";"Paraná";452;16;"2452"
"Importação";2026;"Mianmar";"São Paulo";450;4;"2452"
"Importação";2026;"Coreia do Sul";"Bahia";432;12;"2452"
"Importação";2026;"Índia";"Rio Grande do Sul";427;49;"2452"
"Importação";2026;"China";"Mato Grosso";426;216;"2452"
"Importação";2026;"Luxemburgo";"Minas Gerais";418;5;"2452"
"Importação";2026;"Taiwan (Formosa)";"Mato Grosso do Sul";402;15;"2452"
"Importação";2026;"Suíça";"Espírito Santo";377;10;"2452"
"Importação";2026;"Nova Zelândia";"Rio Grande do Sul";349;2;"2452"
"Importação";2026;"Indonésia";"Amazonas";339;7;"2452"
"Importação";2026;"Bélgica";"Pernambuco";332;0;"2452"
"Importação";2026;"Eslováquia";"Rio de Janeiro";323;0;"2452"
"Importação";2026;"Malásia";"Santa Catarina";317;1;"2452"
"Importação";2026;"Lituânia";"Rio de Janeiro";314;0;"2452"
"Importação";2026;"China";"Rio Grande do Norte";313;50;"2452"
"Importação";2026;"Arábia Saudita";"Rio de Janeiro";300;0;"2452"
"Importação";2026;"África do Sul";"Rio de Janeiro";295;20;"2452"
"Importação";2026;"Tcheca, República";"Paraná";287;50;"2452"
"Importação";2026;"Argentina";"Rio Grande do Norte";286;0;"2452"
"Importação";2026;"Suíça";"Mato Grosso do Sul";278;0;"2452"
"Importação";2026;"Países Baixos (Holanda)";"Bahia";257;9;"2452"
"Importação";2026;"Turquia";"Bahia";253;1;"2452"
"Importação";2026;"Nova Zelândia";"Rio de Janeiro";244;1;"2452"
"Importação";2026;"Austrália";"Rio de Janeiro";234;0;"2452"
"Importação";2026;"Suíça";"Ceará";229;30;"2452"
"Importação";2026;"Canadá";"Mato Grosso do Sul";222;4;"2452"
"Importação";2026;"Espanha";"Rondônia";218;22;"2452"
"Importação";2026;"Índia";"Goiás";215;0;"2452"
"Importação";2026;"Tcheca, República";"Bahia";207;0;"2452"
"Importação";2026;"Eslováquia";"Bahia";202;2;"2452"
"Importação";2026;"Itália";"Paraíba";199;0;"2452"
"Importação";2026;"Grécia";"Rio Grande do Norte";196;1;"2452"
"Importação";2026;"Polônia";"Rio Grande do Norte";192;5;"2452"
"Importação";2026;"Alemanha";"Alagoas";176;2;"2452"
"Importação";2026;"Hungria";"Bahia";174;1;"2452"
"Importação";2026;"Países Baixos (Holanda)";"Espírito Santo";169;0;"2452"
"Importação";2026;"Afeganistão";"São Paulo";157;2;"2452"
"Importação";2026;"Lituânia";"Minas Gerais";133;6;"2452"
"Importação";2026;"Reino Unido";"Roraima";132;6;"2452"
