"Fluxo";"Ano";"Pais";"UF_Produto";"Valor_US_FOB";"Quilograma_Liquido";"cnae_subclasse"
"Importação";2021;"Uruguai";"São Paulo";405;12;"2451"
"Importação";2021;"Finlândia";"Rio Grande do Sul";405;4;"2451"
"Importação";2021;"Turquia";"Rio Grande do Sul";391;19;"2451"
"Importação";2021;"Japão";"Amapá";383;5;"2451"
"Importação";2021;"China";"Roraima";358;3;"2451"
"Importação";2021;"Coreia do Sul";"Espírito Santo";354;11;"2451"
"Importação";2021;"França";"Espírito Santo";315;3;"2451"
"Importação";2021;"Bélgica";"Amazonas";305;2;"2451"
"Importação";2021;"Belarus";"São Paulo";301;53;"2451"
"Importação";2021;"Croácia";"Minas Gerais";301;0;"2451"
"Importação";2021;"Indonésia";"São Paulo";289;3;"2451"
"Importação";2021;"Hungria";"Paraná";278;0;"2451"
"Importação";2021;"Finlândia";"Pernambuco";274;0;"2451"
"Importação";2021;"Rússia";"São Paulo";255;7;"2451"
"Importação";2021;"Índia";"Alagoas";241;79;"2451"
"Importação";2021;"Itália";"Rio Grande do Norte";240;4;"2451"
"Importação";2021;"Suíça";"Alagoas";235;2;"2451"
"Importação";2021;"Irlanda";"Rio Grande do Sul";223;5;"2451"
"Importação";2021;"Filipinas";"São Paulo";222;2;"2451"
"Importação";2021;"Singapura";"Bahia";217;1;"2451"
"Importação";2021;"Aruba";"Paraná";216;3;"2451"
"Importação";2021;"França";"Pará";214;5;"2451"
"Importação";2021;"Tailândia";"Minas Gerais";210;3;"2451"
"Importação";2021;"Singapura";"Amazonas";205;1;"2451"
"Importação";2021;"Alemanha";"Roraima";203;2;"2451"
"Importação";2021;"Itália";"Sergipe";202;1;"2451"
"Importação";2021;"Irlanda";"Santa Catarina";199;0;"2451"
"Importação";2021;"Reino Unido";"Maranhão";195;4;"2451"
"Importação";2021;"Argentina";"Rio Grande do Sul";188;7;"2451"
"Importação";2021;"Eslovênia";"Minas Gerais";183;10;"2451"
"Importação";2021;"Chile";"Goiás";176;2;"2451"
"Importação";2021;"Suíça";"Amazonas";172;1;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Espírito Santo";171;1;"2451"
"Importação";2021;"Bulgária";"Rio Grande do Sul";169;10;"2451"
"Importação";2021;"Pitcairn";"Rio de Janeiro";168;1;"2451"
"Importação";2021;"Sérvia";"São Paulo";160;1;"2451"
"Importação";2021;"Polônia";"Rio Grande do Norte";159;1;"2451"
"Importação";2021;"Hungria";"Rio de Janeiro";152;1;"2451"
"Importação";2021;"Espanha";"Mato Grosso do Sul";147;1;"2451"
"Importação";2021;"Croácia";"Santa Catarina";144;5;"2451"
"Importação";2021;"Estados Unidos";"Pernambuco";143;2;"2451"
"Importação";2021;"México";"Ceará";142;1;"2451"
"Importação";2021;"Albânia";"São Paulo";141;7;"2451"
"Importação";2021;"Estados Unidos";"Alagoas";137;0;"2451"
"Importação";2021;"Alemanha";"Sergipe";118;0;"2451"
"Importação";2021;"Portugal";"Pará";116;2;"2451"
"Importação";2021;"Japão";"Pernambuco";114;0;"2451"
"Importação";2021;"Vietnã";"Amazonas";113;1;"2451"
"Importação";2021;"Egito";"São Paulo";103;2;"2451"
"Importação";2021;"Costa Rica";"Rio de Janeiro";103;1;"2451"
"Importação";2021;"Índia";"Mato Grosso do Sul";97;1;"2451"
"Importação";2021;"Bélgica";"Pará";97;0;"2451"
"Importação";2021;"Alemanha";"Rondônia";97;0;"2451"
"Importação";2021;"Peru";"Mato Grosso";94;3;"2451"
"Importação";2021;"Irlanda";"Minas Gerais";89;1;"2451"
"Importação";2021;"Noruega";"Rondônia";88;1;"2451"
"Importação";2021;"Ucrânia";"Minas Gerais";84;0;"2451"
"Importação";2021;"Tcheca, República";"Minas Gerais";74;5;"2451"
"Importação";2021;"México";"Mato Grosso";71;0;"2451"
"Importação";2021;"Taiwan (Formosa)";"Goiás";70;1;"2451"
"Importação";2021;"Singapura";"Santa Catarina";70;0;"2451"
"Importação";2021;"Grécia";"Paraná";69;0;"2451"
"Importação";2021;"Polônia";"Alagoas";67;0;"2451"
"Importação";2021;"Índia";"Ceará";66;1;"2451"
"Importação";2021;"Suíça";"Pernambuco";66;0;"2451"
"Importação";2021;"Alemanha";"Mato Grosso";65;6;"2451"
"Importação";2021;"Polônia";"Pernambuco";64;1;"2451"
"Importação";2021;"Tailândia";"Paraná";63;5;"2451"
"Importação";2021;"Tailândia";"Rio Grande do Sul";59;2;"2451"
"Importação";2021;"Japão";"Rondônia";56;0;"2451"
"Importação";2021;"Espanha";"Pará";54;1;"2451"
"Importação";2021;"Vietnã";"Minas Gerais";47;2;"2451"
"Importação";2021;"Israel";"Paraná";42;1;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Pará";41;1;"2451"
"Importação";2021;"Grécia";"São Paulo";41;0;"2451"
"Importação";2021;"Bulgária";"São Paulo";39;1;"2451"
"Importação";2021;"Reunião";"São Paulo";33;0;"2451"
"Importação";2021;"Japão";"Bahia";31;2;"2451"
"Importação";2021;"San Marino";"São Paulo";31;0;"2451"
"Importação";2021;"Dinamarca";"Mato Grosso do Sul";29;1;"2451"
"Importação";2021;"Reino Unido";"Paraíba";29;0;"2451"
"Importação";2021;"Coreia do Sul";"Rio Grande do Norte";28;0;"2451"
"Importação";2021;"Ucrânia";"São Paulo";27;0;"2451"
"Importação";2021;"Filipinas";"Pará";26;0;"2451"
"Importação";2021;"Liechtenstein";"Rio Grande do Sul";24;0;"2451"
"Importação";2021;"Singapura";"Minas Gerais";22;0;"2451"
"Importação";2021;"Indonésia";"Pará";18;2;"2451"
"Importação";2021;"Tailândia";"Pará";18;0;"2451"
"Importação";2021;"Turquia";"Minas Gerais";16;1;"2451"
"Importação";2021;"Islândia";"São Paulo";16;0;"2451"
"Importação";2021;"Colômbia";"Santa Catarina";15;1;"2451"
"Importação";2021;"Taiwan (Formosa)";"Bahia";15;0;"2451"
"Importação";2021;"Filipinas";"Santa Catarina";14;1;"2451"
"Importação";2021;"Suíça";"Sergipe";13;0;"2451"
"Importação";2021;"Letônia";"São Paulo";13;0;"2451"
"Importação";2021;"Albânia";"Minas Gerais";12;1;"2451"
"Importação";2021;"Argentina";"Mato Grosso";10;0;"2451"
"Importação";2021;"Espanha";"Piauí";10;0;"2451"
"Importação";2021;"Japão";"Mato Grosso";10;0;"2451"
"Importação";2021;"México";"Bahia";10;0;"2451"
"Importação";2021;"China";"Mato Grosso do Sul";8;1;"2451"
"Importação";2021;"Reino Unido";"Mato Grosso do Sul";8;0;"2451"
"Importação";2021;"Singapura";"Paraná";5;0;"2451"
"Importação";2021;"Egito";"Minas Gerais";3;0;"2451"
"Importação";2021;"Filipinas";"Paraná";3;0;"2451"
"Importação";2021;"Ucrânia";"Santa Catarina";3;0;"2451"
"Importação";2021;"Nepal";"São Paulo";3;0;"2451"
"Exportação";2020;"França";"Minas Gerais";5811647;1983744;"2451"
"Exportação";2020;"Trinidad e Tobago";"Rio de Janeiro";5410650;184539;"2451"
"Exportação";2020;"México";"Rio de Janeiro";3657170;4590969;"2451"
"Exportação";2020;"Bolívia";"Rio de Janeiro";2909693;2410904;"2451"
"Exportação";2020;"Estados Unidos";"Paraná";2903729;66026;"2451"
"Exportação";2020;"Peru";"Rio de Janeiro";2874296;3543126;"2451"
"Exportação";2020;"Argentina";"Rio de Janeiro";2809876;2998046;"2451"
"Exportação";2020;"Indonésia";"Rio de Janeiro";2802384;57878;"2451"
"Exportação";2020;"Estados Unidos";"São Paulo";2415593;177900;"2451"
"Exportação";2020;"Peru";"São Paulo";2080099;198605;"2451"
"Exportação";2020;"Bolívia";"Santa Catarina";2059037;385805;"2451"
"Exportação";2020;"México";"São Paulo";1769338;131011;"2451"
"Exportação";2020;"Paraguai";"Santa Catarina";1631536;238665;"2451"
"Exportação";2020;"França";"Santa Catarina";1630168;630739;"2451"
"Exportação";2020;"Austrália";"São Paulo";1567361;10810;"2451"
"Exportação";2020;"Estados Unidos";"Rio de Janeiro";1489614;40632;"2451"
"Exportação";2020;"Colômbia";"Rio de Janeiro";1311687;2031547;"2451"
"Exportação";2020;"Emirados Árabes Unidos";"Santa Catarina";1303923;443582;"2451"
"Exportação";2020;"França";"Rio de Janeiro";1260686;250220;"2451"
"Exportação";2020;"Reino Unido";"Rio de Janeiro";883071;12790;"2451"
"Exportação";2020;"Países Baixos (Holanda)";"Santa Catarina";864866;262221;"2451"
"Exportação";2020;"Arábia Saudita";"Bahia";837397;12672;"2451"
"Exportação";2020;"Argentina";"São Paulo";716108;50306;"2451"
"Exportação";2020;"Reino Unido";"Minas Gerais";707669;346629;"2451"
"Exportação";2020;"Chile";"São Paulo";675229;34769;"2451"
"Exportação";2020;"Índia";"São Paulo";632807;11103;"2451"
"Exportação";2020;"Emirados Árabes Unidos";"Minas Gerais";595473;23795;"2451"
"Exportação";2020;"Itália";"Santa Catarina";580413;191756;"2451"
"Exportação";2020;"Trinidad e Tobago";"Minas Gerais";553411;2619;"2451"
"Exportação";2020;"Paraguai";"São Paulo";532766;46408;"2451"
"Exportação";2020;"Estados Unidos";"Santa Catarina";523235;187732;"2451"
"Exportação";2020;"Chile";"Rio de Janeiro";517587;151172;"2451"
"Exportação";2020;"Indonésia";"São Paulo";514130;7620;"2451"
"Exportação";2020;"Colômbia";"São Paulo";512831;23939;"2451"
"Exportação";2020;"Reino Unido";"São Paulo";507979;6850;"2451"
"Exportação";2020;"Polônia";"Santa Catarina";465929;160910;"2451"
"Exportação";2020;"Uruguai";"Santa Catarina";440961;87801;"2451"
"Exportação";2020;"Chile";"Santa Catarina";355537;69187;"2451"
"Exportação";2020;"Bolívia";"São Paulo";288572;29767;"2451"
"Exportação";2020;"Paraguai";"Paraná";285368;33732;"2451"
"Exportação";2020;"França";"São Paulo";268708;1715;"2451"
"Exportação";2020;"China";"São Paulo";258623;6435;"2451"
"Exportação";2020;"Argentina";"Rio Grande do Sul";247933;19657;"2451"
"Exportação";2020;"Argélia";"Santa Catarina";244934;95301;"2451"
"Exportação";2020;"Romênia";"São Paulo";216036;22203;"2451"
"Exportação";2020;"China";"Rio Grande do Sul";196907;6849;"2451"
"Exportação";2020;"Canadá";"Rio de Janeiro";196654;124;"2451"
"Exportação";2020;"Alemanha";"São Paulo";185823;9532;"2451"
"Exportação";2020;"Canadá";"São Paulo";172098;1049;"2451"
"Exportação";2020;"Rússia";"Santa Catarina";162205;57259;"2451"
"Exportação";2020;"Estados Unidos";"Rio Grande do Sul";161225;8243;"2451"
"Exportação";2020;"Singapura";"São Paulo";153983;4921;"2451"
"Exportação";2020;"Nigéria";"Minas Gerais";151378;12340;"2451"
"Exportação";2020;"Países Baixos (Holanda)";"São Paulo";136516;2176;"2451"
"Exportação";2020;"Portugal";"São Paulo";135630;21923;"2451"
"Exportação";2020;"Itália";"São Paulo";132474;846;"2451"
"Exportação";2020;"Paraguai";"Rio Grande do Sul";121713;44300;"2451"
"Exportação";2020;"China";"Rio de Janeiro";113922;1301;"2451"
"Exportação";2020;"Líbia";"Bahia";111777;4239;"2451"
"Exportação";2020;"Malásia";"São Paulo";105315;814;"2451"
"Exportação";2020;"Congo";"São Paulo";99142;2266;"2451"
"Exportação";2020;"Malásia";"Bahia";95790;736;"2451"
"Exportação";2020;"Singapura";"Rio de Janeiro";94428;3063;"2451"
"Exportação";2020;"Países Baixos (Holanda)";"Minas Gerais";93648;17963;"2451"
"Exportação";2020;"Canadá";"Minas Gerais";87414;1673;"2451"
"Exportação";2020;"Omã";"Bahia";84664;528;"2451"
"Exportação";2020;"Países Baixos (Holanda)";"Rio de Janeiro";83494;110;"2451"
"Exportação";2020;"Suécia";"Paraná";82609;5251;"2451"
"Exportação";2020;"Uruguai";"São Paulo";82301;11382;"2451"
"Exportação";2020;"Malásia";"Minas Gerais";82000;1250;"2451"
"Exportação";2020;"Argentina";"Bahia";80924;7824;"2451"
"Exportação";2020;"Chile";"Minas Gerais";77367;16930;"2451"
"Exportação";2020;"Angola";"São Paulo";77228;7255;"2451"
"Exportação";2020;"Grécia";"Santa Catarina";76453;27610;"2451"
"Exportação";2020;"Equador";"São Paulo";75148;1173;"2451"
"Exportação";2020;"Peru";"Minas Gerais";74260;16770;"2451"
"Exportação";2020;"Argentina";"Santa Catarina";68601;9118;"2451"
"Exportação";2020;"Noruega";"Rio de Janeiro";68587;649;"2451"
"Exportação";2020;"Peru";"Santa Catarina";61135;23237;"2451"
"Exportação";2020;"Angola";"Pernambuco";59508;634;"2451"
"Exportação";2020;"Japão";"São Paulo";55578;185;"2451"
"Exportação";2020;"Paraguai";"Rio de Janeiro";53885;25514;"2451"
"Exportação";2020;"Equador";"Santa Catarina";49513;14607;"2451"
"Exportação";2020;"Taiwan (Formosa)";"São Paulo";47548;205;"2451"
"Exportação";2020;"Egito";"São Paulo";47156;348;"2451"
"Exportação";2020;"Paraguai";"Mato Grosso do Sul";44981;30279;"2451"
"Exportação";2020;"Suécia";"São Paulo";44656;2816;"2451"
"Exportação";2020;"Panamá";"São Paulo";43609;1589;"2451"
"Exportação";2020;"Israel";"São Paulo";42123;29;"2451"
"Exportação";2020;"Austrália";"Rio de Janeiro";40201;12905;"2451"
"Exportação";2020;"Suriname";"Rio Grande do Sul";37150;13802;"2451"
"Exportação";2020;"Uruguai";"Rio Grande do Sul";36265;8308;"2451"
"Exportação";2020;"Bélgica";"São Paulo";33184;3380;"2451"
"Exportação";2020;"República Dominicana";"São Paulo";32935;3009;"2451"
"Exportação";2020;"Uruguai";"Rio de Janeiro";32718;21320;"2451"
"Exportação";2020;"Costa Rica";"Rio de Janeiro";31129;18962;"2451"
"Exportação";2020;"Montenegro";"São Paulo";30588;0;"2451"
"Exportação";2020;"Argélia";"Minas Gerais";29649;205;"2451"
"Exportação";2020;"Bolívia";"Paraná";29105;1869;"2451"
"Exportação";2020;"Cuba";"São Paulo";27309;83;"2451"
"Exportação";2020;"Finlândia";"Rio de Janeiro";27079;37;"2451"
"Exportação";2020;"Tailândia";"São Paulo";25373;2192;"2451"
"Exportação";2020;"Alemanha";"Rio de Janeiro";23705;31;"2451"
"Exportação";2020;"Guadalupe";"São Paulo";23066;248;"2451"
"Exportação";2020;"Itália";"Minas Gerais";22919;1462;"2451"
"Exportação";2020;"Índia";"Rio de Janeiro";22643;295;"2451"
"Exportação";2020;"Colômbia";"Santa Catarina";21699;6673;"2451"
"Exportação";2020;"Catar";"Minas Gerais";20978;1236;"2451"
"Exportação";2020;"Colômbia";"Minas Gerais";20651;5097;"2451"
"Exportação";2020;"Bermudas";"São Paulo";20179;1273;"2451"
"Exportação";2020;"Honduras";"São Paulo";19496;3673;"2451"
"Exportação";2020;"Bolívia";"Rondônia";19334;5289;"2451"
"Exportação";2020;"Estados Unidos";"Minas Gerais";19022;559;"2451"
"Exportação";2020;"Guiné Equatorial";"Espírito Santo";18744;436;"2451"
"Exportação";2020;"Indonésia";"Rio Grande do Sul";18345;597;"2451"
"Exportação";2020;"Catar";"Não Declarada";17607;677;"2451"
"Exportação";2020;"Angola";"Paraná";17443;1409;"2451"
"Exportação";2020;"Guiana Francesa";"São Paulo";17307;1003;"2451"
"Exportação";2020;"México";"Minas Gerais";16891;700;"2451"
"Exportação";2020;"Marshall, Ilhas";"São Paulo";16830;1309;"2451"
"Exportação";2020;"Índia";"Minas Gerais";16447;5535;"2451"
"Exportação";2020;"Emirados Árabes Unidos";"São Paulo";16116;71;"2451"
"Exportação";2020;"Itália";"Rio Grande do Sul";15714;153;"2451"
"Exportação";2020;"Noruega";"São Paulo";15552;810;"2451"
"Exportação";2020;"Argentina";"Minas Gerais";14606;1160;"2451"
"Exportação";2020;"Panamá";"Rio de Janeiro";14580;1127;"2451"
"Exportação";2020;"Austrália";"Minas Gerais";13808;66;"2451"
"Exportação";2020;"Arábia Saudita";"São Paulo";13690;63;"2451"
"Exportação";2020;"Sudão";"São Paulo";13059;487;"2451"
"Exportação";2020;"Alemanha";"Rio Grande do Sul";12865;87;"2451"
"Exportação";2020;"Malta";"São Paulo";12525;405;"2451"
"Exportação";2020;"Costa Rica";"São Paulo";11511;140;"2451"
"Exportação";2020;"Guatemala";"São Paulo";11199;254;"2451"
"Exportação";2020;"Egito";"Minas Gerais";11136;244;"2451"
"Exportação";2020;"Malásia";"Rio de Janeiro";11079;332;"2451"
"Exportação";2020;"Guiana";"Rio Grande do Sul";10991;2838;"2451"
"Exportação";2020;"Zimbábue";"São Paulo";10951;86;"2451"
"Exportação";2020;"Libéria";"São Paulo";9841;673;"2451"
"Exportação";2020;"Argélia";"Rio de Janeiro";9655;424;"2451"
"Exportação";2020;"Tcheca, República";"São Paulo";9615;641;"2451"
"Exportação";2020;"México";"Rio Grande do Sul";9383;527;"2451"
"Exportação";2020;"Índia";"Paraná";9265;351;"2451"
"Exportação";2020;"Argentina";"Paraná";9075;179;"2451"
"Exportação";2020;"Finlândia";"São Paulo";8994;241;"2451"
"Exportação";2020;"Bélgica";"Paraná";8775;197;"2451"
"Exportação";2020;"Guiana Francesa";"Minas Gerais";8640;257;"2451"
"Exportação";2020;"Noruega";"Minas Gerais";8377;1560;"2451"
"Exportação";2020;"Malásia";"Paraná";8220;297;"2451"
"Exportação";2020;"Bolívia";"Rio Grande do Sul";8178;2768;"2451"
"Exportação";2020;"Omã";"São Paulo";7328;233;"2451"
"Exportação";2020;"Emirados Árabes Unidos";"Rio de Janeiro";7274;118;"2451"
"Exportação";2020;"África do Sul";"São Paulo";7224;328;"2451"
"Exportação";2020;"Turquia";"São Paulo";7164;2345;"2451"
"Exportação";2020;"Chile";"Rio Grande do Sul";7016;588;"2451"
"Exportação";2020;"El Salvador";"São Paulo";6076;25;"2451"
"Exportação";2020;"Marshall, Ilhas";"Paraná";5876;584;"2451"
"Exportação";2020;"Hong Kong";"São Paulo";5787;357;"2451"
"Exportação";2020;"Costa do Marfim";"Minas Gerais";5714;38;"2451"
"Exportação";2020;"Paraguai";"Minas Gerais";5235;32;"2451"
"Exportação";2020;"China";"Santa Catarina";5190;3;"2451"
"Exportação";2020;"Libéria";"Paraná";5174;944;"2451"
"Exportação";2020;"Alemanha";"Santa Catarina";5165;650;"2451"
"Exportação";2020;"Paraguai";"Mato Grosso";5051;440;"2451"
"Exportação";2020;"Espanha";"Alagoas";5042;100;"2451"
"Exportação";2020;"Guiana";"São Paulo";4868;65;"2451"
"Exportação";2020;"Guiana";"Roraima";4834;40054;"2451"
"Exportação";2020;"Libéria";"Espírito Santo";4686;90;"2451"
"Exportação";2020;"Chile";"Paraná";4570;298;"2451"
"Exportação";2020;"Filipinas";"São Paulo";4562;30;"2451"
"Exportação";2020;"Cuba";"Minas Gerais";4549;217;"2451"
"Exportação";2020;"Uruguai";"Paraná";4413;49;"2451"
"Exportação";2020;"Grécia";"Pernambuco";4347;2415;"2451"
"Exportação";2020;"Índia";"Rio Grande do Sul";4240;48;"2451"
"Exportação";2020;"Áustria";"Rio de Janeiro";4095;1;"2451"
"Exportação";2020;"Angola";"Rio de Janeiro";3827;233;"2451"
"Exportação";2020;"Benin";"São Paulo";3803;343;"2451"
"Exportação";2020;"Egito";"Rio de Janeiro";3792;830;"2451"
"Exportação";2020;"México";"Paraná";3640;154;"2451"
"Exportação";2020;"Bahamas";"São Paulo";3520;160;"2451"
"Exportação";2020;"Dinamarca";"São Paulo";3454;55;"2451"
"Exportação";2020;"Malta";"Paraná";3233;842;"2451"
"Exportação";2020;"África do Sul";"Goiás";3154;2;"2451"
"Exportação";2020;"Cuba";"Rio Grande do Sul";3153;63;"2451"
"Exportação";2020;"Turquia";"Santa Catarina";3150;740;"2451"
"Exportação";2020;"Colômbia";"Bahia";3150;231;"2451"
"Exportação";2020;"Moçambique";"Rio de Janeiro";3135;600;"2451"
"Exportação";2020;"Angola";"Goiás";3127;314;"2451"
"Exportação";2020;"Itália";"Rio de Janeiro";3099;19;"2451"
"Exportação";2020;"Croácia";"Espírito Santo";3096;740;"2451"
"Exportação";2020;"Singapura";"Espírito Santo";3004;1964;"2451"
"Exportação";2020;"Belize";"Paraná";2893;668;"2451"
"Exportação";2020;"Áustria";"São Paulo";2868;31;"2451"
"Exportação";2020;"Rússia";"São Paulo";2830;43;"2451"
"Exportação";2020;"Coreia do Sul";"Rio de Janeiro";2652;25;"2451"
"Exportação";2020;"Coreia do Sul";"São Paulo";2557;18;"2451"
"Exportação";2020;"Líbano";"São Paulo";2520;94;"2451"
"Exportação";2020;"Panamá";"Santa Catarina";2507;72;"2451"
